unit  language  isced11  geo\time  2019  2018  2017  2016  2015  2014  2013  2012
NR  CHI  ED3  NO  716  655  562  560  457  416  282 :
NR  CHI  ED3  PL  230  138  156  380  0  :  : :
NR  CHI  ED3  PT  505  0  0  0  0  0  0  0
NR  CHI  ED3  RO  567  223  519  434  218  364  52  0
NR  CHI  ED3  RS :  0  0  0  0  0 : :
NR  CHI  ED3  SE  473  516  513  789  882  763  1032 :
NR  CHI  ED3  SI  8  41  28  10  7  0  10 :
NR  CHI  ED3  SK  0  0  0  0  0  0  0 :
NR  CHI  ED34  AT  55  41  24  35  21  125  161  19
NR  CHI  ED34  BE  0  0  0  0  0  0  0 :
NR  CHI  ED34  BE_FRA  :  :  :  :  :  :  : :
NR  CHI  ED34  BE_VLA  0  0  0  0  0  0  0 :
NR  CHI  ED34  BG  0  0  0  0  0  0  0 :
NR  CHI  ED34  CY  0  0  0  0  0  0  0 :
NR  CHI  ED34  CZ  0  9  10  17  0  0  0 :
NR  CHI  ED34  DE  0  0  0  0  0  0  0  0
NR  CHI  ED34  DK  1085  1708  2208  2293  443  443  397  361
NR  CHI  ED34  EE  156  142  144  173  162  140  86 :
NR  CHI  ED34  EL  :  :  :  :  :  :  : :
NR  CHI  ED34  ES  144  93  159  121  185  131  120 :
NR  CHI  ED34  EU27_2020  48568  46454  44850  40282  34630 : : :
NR  CHI  ED34  EU28  59947.5  62346.4  61497.2 : : : : :
NR  CHI  ED34  FI  :  :  :  :  :  :  : :
NR  CHI  ED34  FR  28832  28272  26967  23845  22263  20131  18831 :
NR  CHI  ED34  HR  0  0  0  0  0  0  0  0
NR  CHI  ED34  HU  258  254  196  274  212  147  74  93
NR  CHI  ED34  IE  4802  4934  5373  4825  4764  0  0  0
NR  CHI  ED34  IS  26  25  18  18  7  13  8 :
NR  CHI  ED34  IT  10975  9504  8111  7042  5256  3766  2765 :
NR  CHI  ED34  LI  0  0  0  0  0  0 : :
NR  CHI  ED34  LT  51  48  56  56  17  0  0 :
NR  CHI  ED34  LU  70  26  7  3  0  0  0 :
NR  CHI  ED34  LV  50  31  32  57  95  72  87  74
NR  CHI  ED34  MK  0  0  0  0  0  0 : :
NR  CHI  ED34  MT  13  13  1  2  21  0  0 :
NR  CHI  ED34  NL  646  612  485  330  213  :  0 :
NR  CHI  ED34  NO  715  654  562  557  457  416  282 :
NR  CHI  ED34  PL  230  138  156  125  0  :  : :
NR  CHI  ED34  PT  330  0  0  0  0  0  0  0
NR  CHI  ED34  RO  397  85  395  312  125  301  0  0
NR  CHI  ED34  RS :  0  0  0  0  0  0 :
NR  CHI  ED34  SE  466  503  498  762  846  714  976 :
NR  CHI  ED34  SI  8  41  28  10  7  0  10 :
NR  CHI  ED34  SK  0  0  0  0  0  0  0 :
NR  CHI  ED34  UK  11379.5  15892.4  16647.2  7200 : : : :
NR  CHI  ED35  AT  0  2  1  9  12  0  15  0
NR  CHI  ED35  BE  0  0  0  0  0  0  0 :
NR  CHI  ED35  BE_FRA  :  :  :  :  :  :  : :
NR  CHI  ED35  BE_VLA  0  0  0  0  0  0  0 :
NR  CHI  ED35  BG  0  0  0  0  0  0  0 :
NR  CHI  ED35  CY  0  0  0  0  0  0  0 :
NR  CHI  ED35  CZ  0  0  0  0  0  0  0 :
NR  CHI  ED35  DE  0  0  0  0  0  0  0  0
NR  CHI  ED35  DK  :  :  :  : :  :  :  0
NR  CHI  ED35  EE  0  0  0  0  0  0  0 :
NR  CHI  ED35  EL  :  :  :  :  :  :  : :
NR  CHI  ED35  ES  0  0  0  0  1  0  0 :
NR  CHI  ED35  EU27_2020  2418  1997  1688  1948  1608 : : :
NR  CHI  ED35  FI  :  :  :  :  :  :  : :
NR  CHI  ED35  FR  68  75  94  92  97  89  101 :
NR  CHI  ED35  HR  0  0  0  0  0  0  0  0
NR  CHI  ED35  HU  4  3  5  0  0  0  0  13
NR  CHI  ED35  IE : : : : : :  :  0
NR  CHI  ED35  IS  0  0  0  6  0  0  0 :
NR  CHI  ED35  IT  1994  1766  1449  1443  1369  824  486 :
NR  CHI  ED35  LI  0  :  :  :  :  : : :
NR  CHI  ED35  LT  0  0  0  0  0  0  0 :
NR  CHI  ED35  LU  0  0  0  0  0  0  0 :
NR  CHI  ED35  LV  0  0  0  0  0  0  0  0
NR  CHI  ED35  MK  0  0  0  0  0  0 : :
NR  CHI  ED35  MT  0  0  0  0  0  0  0 :
NR  CHI  ED35  NL  :  :  :  :  :  :  0 :
NR  CHI  ED35  NO  1  1  0  3  0  0  0 :
NR  CHI  ED35  PL  0  0  0  255  0  :  : :
NR  CHI  ED35  PT  175  0  0  0  0  0  0  0
NR  CHI  ED35  RO  170  138  124  122  93  63  52  0
NR  CHI  ED35  RS :  0  0  0  0  0  0 :
NR  CHI  ED35  SE  7  13  15  27  36  49  56 :
NR  CHI  ED35  SI  0  0  0  0  0  0  0 :
NR  CHI  ED35  SK  0  0  0  0  0  0  0 :
NR  CZE  ED1  AT  562  613  503  341  491  335  321  316
NR  CZE  ED1  BE  0  0  0  0  0  0  0 :
NR  CZE  ED1  BE_FRA  :  :  :  :  :  :  : :
NR  CZE  ED1  BE_VLA  0  0  0  0  0  0  0 :
NR  CZE  ED1  BG  0  0  0  0  0  0  0 :
NR  CZE  ED1  CY  0  0  0  0  0  0  0 :
NR  CZE  ED1  CZ  0  0  0  0  0  0  0 :
NR  CZE  ED1  DE  0  0  0  0  0  0  0  0
NR  CZE  ED1  DK  :  :  :  : :  :  :  0
NR  CZE  ED1  EE  0  0  0  0  0  0  0 :
NR  CZE  ED1  EL  :  :  :  :  :  :  : :
NR  CZE  ED1  ES  0  0  0  0  0  0  0 :
NR  CZE  ED1  EU27_2020  711  764  626 : : : : :
NR  CZE  ED1  EU28 :  764 : : : : : :
NR  CZE  ED1  FI  :  :  :  :  :  :  : :
NR  CZE  ED1  FR  0  0  0  :  :  :  : :
NR  CZE  ED1  HR  149  151  123  141  145  128  90  217
NR  CZE  ED1  HU  0  0  0  0  0  0  0  0
NR  CZE  ED1  IE  :  :  :  :  :  : :  0
NR  CZE  ED1  IS  0  0  0  0  0  0  0 :
NR  CZE  ED1  IT  0  0  0  0  0  0  0 :
NR  CZE  ED1  LI  0  0  0  0  0  0 : :
NR  CZE  ED1  LT  0  0  0  0  0  0  0 :
NR  CZE  ED1  LU  0  0  0  0  0  0  0 :
NR  CZE  ED1  LV  0  0  0  0  0  0  0  0
NR  CZE  ED1  MK  0  0  0  0  0  0  0 :
NR  CZE  ED1  MT  0  0  0  0  0  0  0 :
NR  CZE  ED1  NL  :  :  :  :  : :  0 :
NR  CZE  ED1  NO  0  0  0  0  0  0  0 :
NR  CZE  ED1  PL  0  0  0  :  :  :  : :
NR  CZE  ED1  PT  0  0  0  0  0  0  0  0
NR  CZE  ED1  RO  0  0  0  0  0  0  0  0
NR  CZE  ED1  RS :  0  0  0  0  0  0 :
NR  CZE  ED1  SE  0  0  0  0  0  0  0 :
NR  CZE  ED1  SI  0  0  0  0  0  0  0 :
NR  CZE  ED1  SK  0  0  0  0  0  0  0 :
NR  CZE  ED2  AT  62  0  4  50  50  130  59  29
NR  CZE  ED2  BE  0  0  0  0  0  0  0 :
NR  CZE  ED2  BE_FRA  :  :  :  :  :  :  : :
NR  CZE  ED2  BE_VLA  0  0  0  0  0  0  0 :
NR  CZE  ED2  BG  0  0  0  0  0  0  0 :
NR  CZE  ED2  CY  0  0  0  0  0  0  0 :
NR  CZE  ED2  CZ  0  0  0  0  0  0  0 :
NR  CZE  ED2  DE  0  0  0  0  0  0  0  0
NR  CZE  ED2  DK  :  :  :  : :  :  :  0
NR  CZE  ED2  EE  0  0  0  0  0  0  0 :
NR  CZE  ED2  EL  :  :  :  :  :  :  : :
NR  CZE  ED2  ES  0  0  0  0  0  0  0 :
NR  CZE  ED2  EU27_2020  219  82  79 : : : : :
NR  CZE  ED2  EU28 :  82 : : : : : :
NR  CZE  ED2  FI  :  :  :  :  :  :  : :
NR  CZE  ED2  FR  0  0  0  :  :  :  : :
NR  CZE  ED2  HR  122  82  75  90  101  86  71  104
NR  CZE  ED2  HU  0  0  0  0  0  0  0  0
NR  CZE  ED2  IE  0  0  0  0  0  0  0  0
NR  CZE  ED2  IS  0  0  0  0  0  0  0 :
NR  CZE  ED2  IT  0  0  0  0  0  0  0 :
NR  CZE  ED2  LI  0  0  0  0  0  0 : :
NR  CZE  ED2  LT  0  0  0  0  0  0  0 :
NR  CZE  ED2  LU  0  0  0  0  0  0  0 :
NR  CZE  ED2  LV  0  0  0  0  0  0  0  0
NR  CZE  ED2  MK  0  0  0  0  0  0  0 :
NR  CZE  ED2  MT  0  0  0  0  0  0  0 :
NR  CZE  ED2  NL  :  :  :  :  :  :  0 :
NR  CZE  ED2  NO  0  0  0  0  0  0  0 :
NR  CZE  ED2  PL  35  0  0  :  :  :  : :
NR  CZE  ED2  PT  0  0  0  0  0  0  0  0
NR  CZE  ED2  RO  0  0  0  0  0  0  0  0
NR  CZE  ED2  RS :  0  0  0  0  0  0 :
NR  CZE  ED2  SE  0  0  0  0  0  0  0 :
NR  CZE  ED2  SI  0  0  0  0  0  0  0 :
NR  CZE  ED2  SK  0  0  0  0  0  0  0 :
NR  CZE  ED3  AT  225  290  321  490  471  382  258  369
NR  CZE  ED3  BE  0  0  0  0  0  0  0 :
NR  CZE  ED3  BE_FRA  :  :  :  :  :  :  : :
NR  CZE  ED3  BE_VLA  0  0  0  0  0  0  0 :
NR  CZE  ED3  BG  0  0  0  0  0  0  0 :
NR  CZE  ED3  CY  0  0  0  0  0  0  0 :
NR  CZE  ED3  CZ  0  0  0  0  0  0  0 :
NR  CZE  ED3  DE  0  0  0  0  0  0  0  0
NR  CZE  ED3  DK  :  :  :  : :  :  :  0
NR  CZE  ED3  EE  0  0  0  0  0  0  0 :
NR  CZE  ED3  EL  :  :  :  :  :  :  : :
NR  CZE  ED3  ES  0  0  0  0  0  0  0 :
NR  CZE  ED3  EU27_2020  334  408  442 : : : : :
NR  CZE  ED3  EU28 :  408 : : : : : :
NR  CZE  ED3  FI  :  :  :  :  :  :  : :
NR  CZE  ED3  FR  21  26  27  :  :  :  : :
NR  CZE  ED3  HR  0  0  0  0  0  0  0  0
NR  CZE  ED3  HU  0  0  0  0  0  0  0  0
NR  CZE  ED3  IE : : : : : :  1  2
NR  CZE  ED3  IS  0  0  0  0  0  0  0 :
NR  CZE  ED3  IT  0  0  0  0  0  0  0 :
NR  CZE  ED3  LI  0  0  0  0  0  0 : :
NR  CZE  ED3  LT  0  0  0  0  0  0  0 :
NR  CZE  ED3  LU  0  0  0  0  0  0  0 :
NR  CZE  ED3  LV  0  0  0  0  0  0  0  0
NR  CZE  ED3  MK  0  0  0  0  0  0  0 :
NR  CZE  ED3  MT  0  0  0  0  0  0  0 :
NR  CZE  ED3  NL  :  :  :  :  :  :  0 :
NR  CZE  ED3  NO  0  0  0  0  0  0  0 :
NR  CZE  ED3  PL  88  92  94  :  :  :  : :
NR  CZE  ED3  PT  0  0  0  0  0  0  0  0
NR  CZE  ED3  RO  0  0  0  0  0  0  0  0
NR  CZE  ED3  RS :  0  0  0  0  0 : :
NR  CZE  ED3  SE  0  0  0  1  0  0  1 :
NR  CZE  ED3  SI  0  0  0  0  0  0  0 :
NR  CZE  ED3  SK  0  0  0  0  0  0  0 :
NR  CZE  ED34  AT  25  61  48  137  116  53  46  71
NR  CZE  ED34  BE  0  0  0  0  0  0  0 :
NR  CZE  ED34  BE_FRA  :  :  :  :  :  :  : :
NR  CZE  ED34  BE_VLA  0  0  0  0  0  0  0 :
NR  CZE  ED34  BG  0  0  0  0  0  0  0 :
NR  CZE  ED34  CY  0  0  0  0  0  0  0 :
NR  CZE  ED34  CZ  0  0  0  0  0  0  0 :
NR  CZE  ED34  DE  0  0  0  0  0  0  0  0
NR  CZE  ED34  DK  :  :  :  : :  :  :  0
NR  CZE  ED34  EE  0  0  0  0  0  0  0 :
NR  CZE  ED34  EL  :  :  :  :  :  :  : :
NR  CZE  ED34  ES  0  0  0  0  0  0  0 :
NR  CZE  ED34  EU27_2020  137  182  171 : : : : :
NR  CZE  ED34  EU28  137  182  171 : : : : :
NR  CZE  ED34  FI  :  :  :  :  :  :  : :
NR  CZE  ED34  FR  21  26  27  :  :  :  : :
NR  CZE  ED34  HR  0  0  0  0  0  0  0  0
NR  CZE  ED34  HU  0  0  0  0  0  0  0  0
NR  CZE  ED34  IE  3  3  2  0  2  1  1  1
NR  CZE  ED34  IS  0  0  0  0  0  0  0 :
NR  CZE  ED34  IT  0  0  0  0  0  0  0 :
NR  CZE  ED34  LI  0  0  0  0  0  0 : :
NR  CZE  ED34  LT  0  0  0  0  0  0  0 :
NR  CZE  ED34  LU  0  0  0  0  0  0  0 :
NR  CZE  ED34  LV  0  0  0  0  0  0  0  0
NR  CZE  ED34  MK  0  0  0  0  0  0 : :
NR  CZE  ED34  MT  0  0  0  0  0  0  0 :
NR  CZE  ED34  NL  :  :  :  :  :  :  0 :
NR  CZE  ED34  NO  0  0  0  0  0  0  0 :
NR  CZE  ED34  PL  88  92  94  :  :  :  : :
NR  CZE  ED34  PT  0  0  0  0  0  0  0  0
NR  CZE  ED34  RO  0  0  0  0  0  0  0  0
NR  CZE  ED34  RS :  0  0  0  0  0  0 :
NR  CZE  ED34  SE  0  0  0  1  0  0  1 :
NR  CZE  ED34  SI  0  0  0  0  0  0  0 :
NR  CZE  ED34  SK  0  0  0  0  0  0  0 :
NR  CZE  ED34  UK  0  0  0  0 : : : :
NR  CZE  ED35  AT  200  229  273  353  355  329  212  298
NR  CZE  ED35  BE  0  0  0  0  0  0  0 :
NR  CZE  ED35  BE_FRA  :  :  :  :  :  :  : :
NR  CZE  ED35  BE_VLA  0  0  0  0  0  0  0 :
NR  CZE  ED35  BG  0  0  0  0  0  0  0 :
NR  CZE  ED35  CY  0  0  0  0  0  0  0 :
NR  CZE  ED35  CZ  0  0  0  0  0  0  0 :
NR  CZE  ED35  DE  0  0  0  0  0  0  0  0
NR  CZE  ED35  DK  :  :  :  : :  :  :  0
NR  CZE  ED35  EE  0  0  0  0  0  0  0 :
NR  CZE  ED35  EL  :  :  :  :  :  :  : :
NR  CZE  ED35  ES  0  0  0  0  0  0  0 :
NR  CZE  ED35  EU27_2020  200  229  273 : : : : :
NR  CZE  ED35  FI  :  :  :  :  :  :  : :
NR  CZE  ED35  FR  0  0  0  :  :  :  : :
NR  CZE  ED35  HR  0  0  0  0  0  0  0  0
NR  CZE  ED35  HU  0  0  0  0  0  0  0  0
NR  CZE  ED35  IE : : : : : :  :  1
NR  CZE  ED35  IS  0  0  0  0  0  0  0 :
NR  CZE  ED35  IT  0  0  0  0  0  0  0 :
NR  CZE  ED35  LI  0  :  :  :  :  : : :
NR  CZE  ED35  LT  0  0  0  0  0  0  0 :
NR  CZE  ED35  LU  0  0  0  0  0  0  0 :
NR  CZE  ED35  LV  0  0  0  0  0  0  0  0
NR  CZE  ED35  MK  0  0  0  0  0  0 : :
NR  CZE  ED35  MT  0  0  0  0  0  0  0 :
NR  CZE  ED35  NL  :  :  :  :  :  :  0 :
NR  CZE  ED35  NO  0  0  0  0  0  0  0 :
NR  CZE  ED35  PL  0  0  0  :  :  :  : :
NR  CZE  ED35  PT  0  0  0  0  0  0  0  0
NR  CZE  ED35  RO  0  0  0  0  0  0  0  0
NR  CZE  ED35  RS :  0  0  0  0  0  0 :
NR  CZE  ED35  SE  0  0  0  0  0  0  0 :
NR  CZE  ED35  SI  0  0  0  0  0  0  0 :
NR  CZE  ED35  SK  0  0  0  0  0  0  0 :
NR  DAN  ED1  AT  0  0  0  0  0  0  0  0
NR  DAN  ED1  BE  0  0  0  0  0  0  0 :
NR  DAN  ED1  BE_FRA  :  :  :  :  :  :  : :
NR  DAN  ED1  BE_VLA  0  0  0  0  0  0  0 :
NR  DAN  ED1  BG  0  0  0  0  0  0  0 :
NR  DAN  ED1  CY  0  0  0  0  0  0  0 :
NR  DAN  ED1  CZ  0  0  0  0  0  0  0 :
NR  DAN  ED1  DE  0  0  0  0  0  0  0  0
NR  DAN  ED1  DK  :  :  :  : :  :  :  0
NR  DAN  ED1  EE  0  0  0  0  0  0  0 :
NR  DAN  ED1  EL  :  :  :  :  :  :  : :
NR  DAN  ED1  ES  0  0  0  0  7  2  0 :
NR  DAN  ED1  EU27_2020  23  0  0 : : : : :
NR  DAN  ED1  EU28 :  0 : : : : : :
NR  DAN  ED1  FI  :  :  :  :  :  :  : :
NR  DAN  ED1  FR  15  0  0  :  :  :  : :
NR  DAN  ED1  HR  0  0  0  0  0  0  0  0
NR  DAN  ED1  HU  0  0  0  0  0  0  0  0
NR  DAN  ED1  IE  :  :  :  :  :  : :  0
NR  DAN  ED1  IS  6499  6276  6182  5679  5518  5182  5153 :
NR  DAN  ED1  IT  0  0  0  0  0  0  0 :
NR  DAN  ED1  LI  0  0  0  0  0  0 : :
NR  DAN  ED1  LT  0  0  0  0  0  0  0 :
NR  DAN  ED1  LU  0  0  0  0  0  0  0 :
NR  DAN  ED1  LV  0  0  0  0  0  0  0  0
NR  DAN  ED1  MK  0  0  0  0  0  0  0 :
NR  DAN  ED1  MT  0  0  0  0  0  0  0 :
NR  DAN  ED1  NL  :  :  :  :  : :  0 :
NR  DAN  ED1  NO  0  0  0  0  0  0  0 :
NR  DAN  ED1  PL  0  0  0  :  :  :  : :
NR  DAN  ED1  PT  0  0  0  0  0  0  0  0
NR  DAN  ED1  RO  0  0  0  0  0  0  0  0
NR  DAN  ED1  RS :  0  0  0  0  0  0 :
NR  DAN  ED1  SE  8  0  0  0  0  0  0 :
NR  DAN  ED1  SI  0  0  0  0  0  0  0 :
NR  DAN  ED1  SK  0  0  0  0  0  0  0 :
NR  DAN  ED2  AT  0  0  0  0  0  0  0  0
NR  DAN  ED2  BE  0  0  0  0  0  0  0 :
NR  DAN  ED2  BE_FRA  :  :  :  :  :  :  : :
NR  DAN  ED2  BE_VLA  0  0  0  0  0  0  0 :
NR  DAN  ED2  BG  0  0  0  0  0  0  0 :
NR  DAN  ED2  CY  0  0  0  0  0  0  0 :
NR  DAN  ED2  CZ  0  0  0  0  0  0  0 :
NR  DAN  ED2  DE  0  0  0  0  0  0  0  0
NR  DAN  ED2  DK  :  :  :  : :  :  :  0
NR  DAN  ED2  EE  0  0  0  0  0  0  0 :
NR  DAN  ED2  EL  :  :  :  :  :  :  : :
NR  DAN  ED2  ES  0  0  0  0  0  0  2 :
NR  DAN  ED2  EU27_2020  18  92  18 : : : : :
NR  DAN  ED2  EU28 :  92 : : : : : :
NR  DAN  ED2  FI  :  :  :  :  :  :  : :
NR  DAN  ED2  FR  18  18  18  :  :  :  : :
NR  DAN  ED2  HR  0  0  0  0  0  0  0  0
NR  DAN  ED2  HU  0  0  0  0  0  0  0  0
NR  DAN  ED2  IE  0  0  0  0  0  0  0  0
NR  DAN  ED2  IS  12573  12139  12066  12057  12319  12401  12262 :
NR  DAN  ED2  IT  0  0  0  0  0  0  0 :
NR  DAN  ED2  LI  0  0  0  0  0  0 : :
NR  DAN  ED2  LT  0  0  0  0  0  0  0 :
NR  DAN  ED2  LU  0  0  0  0  0  0  0 :
NR  DAN  ED2  LV  0  0  0  0  0  0  0  0
NR  DAN  ED2  MK  0  0  0  0  0  0  0 :
NR  DAN  ED2  MT  0  0  0  0  0  0  0 :
NR  DAN  ED2  NL  :  :  :  :  :  :  0 :
NR  DAN  ED2  NO  0  0  0  0  0  0  0 :
NR  DAN  ED2  PL  0  62  0  :  :  :  : :
NR  DAN  ED2  PT  0  0  0  0  0  0  0  0
NR  DAN  ED2  RO  0  0  0  0  0  0  0  0
NR  DAN  ED2  RS :  0  0  0  0  0  0 :
NR  DAN  ED2  SE  0  12  0  0  0  0  0 :
NR  DAN  ED2  SI  0  0  0  0  0  0  0 :
NR  DAN  ED2  SK  0  0  0  0  0  0  0 :
NR  DAN  ED3  AT  0  0  0  0  0  0  0  0
NR  DAN  ED3  BE  0  0  0  0  0  0  0 :
NR  DAN  ED3  BE_FRA  :  :  :  :  :  :  : :
NR  DAN  ED3  BE_VLA  0  0  0  0  0  0  0 :
NR  DAN  ED3  BG  0  0  0  0  0  0  0 :
NR  DAN  ED3  CY  0  0  0  0  0  0  0 :
NR  DAN  ED3  CZ  0  1  0  0  0  0  0 :
NR  DAN  ED3  DE  0  0  0  0  0  0  0  0
NR  DAN  ED3  DK  :  :  :  : :  :  :  0
NR  DAN  ED3  EE  0  0  0  0  0  0  11 :
NR  DAN  ED3  EL  :  :  :  :  :  :  : :
NR  DAN  ED3  ES  0  0  0  0  0  0  1 :
NR  DAN  ED3  EU27_2020  852  873  1405 : : : : :
NR  DAN  ED3  EU28 :  873 : : : : : :
NR  DAN  ED3  FI  :  :  :  :  :  :  : :
NR  DAN  ED3  FR  155  89  82  :  :  :  : :
NR  DAN  ED3  HR  0  0  0  0  0  0  0  0
NR  DAN  ED3  HU  0  0  0  0  0  0  0  0
NR  DAN  ED3  IE : : : : : :  1  44
NR  DAN  ED3  IS  5235  5573  5931  6485  7107  6972  7625 :
NR  DAN  ED3  IT  0  0  0  0  0  0  0 :
NR  DAN  ED3  LI  0  0  0  0  0  0 : :
NR  DAN  ED3  LT  13  0  7  20  11  9  9 :
NR  DAN  ED3  LU  0  0  0  0  0  0  0 :
NR  DAN  ED3  LV  44  45  49  45  42  44  39  41
NR  DAN  ED3  MK  0  0  0  0  0  0  0 :
NR  DAN  ED3  MT  0  0  0  0  0  0  0 :
NR  DAN  ED3  NL  :  :  :  :  :  :  0 :
NR  DAN  ED3  NO  0  0  0  0  0  0  0 :
NR  DAN  ED3  PL  0  0  499  :  :  :  : :
NR  DAN  ED3  PT  0  0  0  0  0  0  0  0
NR  DAN  ED3  RO  0  0  0  0  0  0  0  0
NR  DAN  ED3  RS :  0  0  0  0  0 : :
NR  DAN  ED3  SE  640  738  768  770  820  809  1322 :
NR  DAN  ED3  SI  0  0  0  0  0  0  0 :
NR  DAN  ED3  SK  0  0  0  0  0  0  0 :
NR  DAN  ED34  AT  0  0  0  0  0  0  0  0
NR  DAN  ED34  BE  0  0  0  0  0  0  0 :
NR  DAN  ED34  BE_FRA  :  :  :  :  :  :  : :
NR  DAN  ED34  BE_VLA  0  0  0  0  0  0  0 :
NR  DAN  ED34  BG  0  0  0  0  0  0  0 :
NR  DAN  ED34  CY  0  0  0  0  0  0  0 :
NR  DAN  ED34  CZ  0  1  0  0  0  0  0 :
NR  DAN  ED34  DE  0  0  0  0  0  0  0  0
NR  DAN  ED34  DK  :  :  :  : :  :  :  0
NR  DAN  ED34  EE  0  0  0  0  0  0  11 :
NR  DAN  ED34  EL  :  :  :  :  :  :  : :
NR  DAN  ED34  ES  0  0  0  0  0  0  1 :
NR  DAN  ED34  EU27_2020  842  851  880 : : : : :
NR  DAN  ED34  EU28  842  851  880 : : : : :
NR  DAN  ED34  FI  :  :  :  :  :  :  : :
NR  DAN  ED34  FR  155  89  82  :  :  :  : :
NR  DAN  ED34  HR  0  0  0  0  0  0  0  0
NR  DAN  ED34  HU  0  0  0  0  0  0  0  0
NR  DAN  ED34  IE  0  0  0  0  0  0  1  43
NR  DAN  ED34  IS  4822  4991  5096  5538  5855  5755  6244 :
NR  DAN  ED34  IT  0  0  0  0  0  0  0 :
NR  DAN  ED34  LI  0  0  0  0  0  0 : :
NR  DAN  ED34  LT  13  0  7  20  11  9  9 :
NR  DAN  ED34  LU  0  0  0  0  0  0  0 :
NR  DAN  ED34  LV  44  45  49  45  42  44  39  41
NR  DAN  ED34  MK  0  0  0  0  0  0 : :
NR  DAN  ED34  MT  0  0  0  0  0  0  0 :
NR  DAN  ED34  NL  :  :  :  :  :  :  0 :
NR  DAN  ED34  NO  0  0  0  0  0  0  0 :
NR  DAN  ED34  PL  0  0  0  :  :  :  : :
NR  DAN  ED34  PT  0  0  0  0  0  0  0  0
NR  DAN  ED34  RO  0  0  0  0  0  0  0  0
NR  DAN  ED34  RS :  0  0  0  0  0  0 :
NR  DAN  ED34  SE  630  716  742  711  730  751  990 :
NR  DAN  ED34  SI  0  0  0  0  0  0  0 :
NR  DAN  ED34  SK  0  0  0  0  0  0  0 :
NR  DAN  ED34  UK  0  0  0  0 : : : :
NR  DAN  ED35  AT  0  0  0  0  0  0  0  0
NR  DAN  ED35  BE  0  0  0  0  0  0  0 :
NR  DAN  ED35  BE_FRA  :  :  :  :  :  :  : :
NR  DAN  ED35  BE_VLA  0  0  0  0  0  0  0 :
NR  DAN  ED35  BG  0  0  0  0  0  0  0 :
NR  DAN  ED35  CY  0  0  0  0  0  0  0 :
NR  DAN  ED35  CZ  0  0  0  0  0  0  0 :
NR  DAN  ED35  DE  0  0  0  0  0  0  0  0
NR  DAN  ED35  DK  :  :  :  : :  :  :  0
NR  DAN  ED35  EE  0  0  0  0  0  0  0 :
NR  DAN  ED35  EL  :  :  :  :  :  :  : :
NR  DAN  ED35  ES  0  0  0  0  0  0  0 :
NR  DAN  ED35  EU27_2020  10  22  525 : : : : :
NR  DAN  ED35  FI  :  :  :  :  :  :  : :
NR  DAN  ED35  FR  0  0  0  :  :  :  : :
NR  DAN  ED35  HR  0  0  0  0  0  0  0  0
NR  DAN  ED35  HU  0  0  0  0  0  0  0  0
NR  DAN  ED35  IE : : : : : :  :  1
NR  DAN  ED35  IS  413  582  835  947  1252  1217  1381 :
NR  DAN  ED35  IT  0  0  0  0  0  0  0 :
NR  DAN  ED35  LI  0  :  :  :  :  : : :
NR  DAN  ED35  LT  0  0  0  0  0  0  0 :
NR  DAN  ED35  LU  0  0  0  0  0  0  0 :
NR  DAN  ED35  LV  0  0  0  0  0  0  0  0
NR  DAN  ED35  MK  0  0  0  0  0  0 : :
NR  DAN  ED35  MT  0  0  0  0  0  0  0 :
NR  DAN  ED35  NL  :  :  :  :  :  :  0 :
NR  DAN  ED35  NO  0  0  0  0  0  0  0 :
NR  DAN  ED35  PL  0  0  499  :  :  :  : :
NR  DAN  ED35  PT  0  0  0  0  0  0  0  0
NR  DAN  ED35  RO  0  0  0  0  0  0  0  0
NR  DAN  ED35  RS :  0  0  0  0  0  0 :
NR  DAN  ED35  SE  10  22  26  59  90  58  332 :
NR  DAN  ED35  SI  0  0  0  0  0  0  0 :
NR  DAN  ED35  SK  0  0  0  0  0  0  0 :
NR  DUT  ED1  AT  0  0  0  0  0  0  0  0
NR  DUT  ED1  BE  101249  101488  101662  107182  114926  117626  118298 :
NR  DUT  ED1  BE_FRA  101249  101488  101662  107182  114926  117626  118295 :
NR  DUT  ED1  BE_VLA  0  0  0  0  0  0  3 :
NR  DUT  ED1  BG  0  0  0  0  0  0  0 :
NR  DUT  ED1  CY  0  0  0  0  0  0  0 :
NR  DUT  ED1  CZ  0  0  0  0  0  0  0 :
NR  DUT  ED1  DE  0  0  0  0  0  0  0  0
NR  DUT  ED1  DK  :  :  :  : :  :  :  0
NR  DUT  ED1  EE  0  0  0  0  0  0  0 :
NR  DUT  ED1  EL  :  :  :  :  :  :  : :
NR  DUT  ED1  ES  65  57  59  45  46  43  41 :
NR  DUT  ED1  EU27_2020  101500  101545  101721 : : : : :
NR  DUT  ED1  EU28 :  101545 : : : : : :
NR  DUT  ED1  FI  :  :  :  :  :  :  : :
NR  DUT  ED1  FR  186  0  0  0  :  :  : :
NR  DUT  ED1  HR  0  0  0  0  0  0  0  0
NR  DUT  ED1  HU  0  0  0  0  0  0  0  0
NR  DUT  ED1  IE  :  :  :  :  :  : :  0
NR  DUT  ED1  IS  0  0  0  0  0  0  0 :
NR  DUT  ED1  IT  0  0  0  0  0  0  0 :
NR  DUT  ED1  LI  0  0  0  0  0  0 : :
NR  DUT  ED1  LT  0  0  0  0  0  0  0 :
NR  DUT  ED1  LU  0  0  0  0  0  0  0 :
